CreationTime,InsertionTime,CreationDate,CreationHour,ReceivingHost,ProductsReceived,BytesReceived,Latency,CountyCode,StateCode,State
20180701010842,20180701010842,0701,01,uva,3302,1409632622,0.037426,29203,44,VA
20180701010857,20180701010858,0701,01,wisc,15,1917340,0.183108,48113,47,WI
20180701010857,20180701010858,0701,01,uva,15,1917340,0.18153,29203,44,VA
20180701010859,20180701010900,0701,01,wisc,3340,1413933650,0.096052,48113,47,WI
20180701010909,20180701010909,0701,01,wisc,2238,174645166,0.103544,48113,47,WI
20180701010958,20180701010959,0701,01,uva,2249,188089033,0.634353,29203,44,VA
20180701011004,20180701011004,0701,01,uva,3428,1520067024,0.080397,29203,44,VA
20180701011010,20180701011010,0701,01,wisc,3430,1520472165,0.089718,48113,47,WI
20180701011010,20180701011010,0701,01,wisc,2250,188142295,0.088189,48113,47,WI
20180701011115,20180701011115,0701,01,wisc,2261,198626368,0.212873,48113,47,WI
20180701011115,20180701011115,0701,01,uva,2261,198626368,0.211277,29203,44,VA
20180701011127,20180701011128,0701,01,wisc,3523,1634239049,0.579655,48113,47,WI
20180701011127,20180701011128,0701,01,uva,3523,1634239049,0.464266,29203,44,VA
20180701011240,20180701011241,0701,01,wisc,16,1954845,0.20512,48113,47,WI
20180701011240,20180701011241,0701,01,uva,16,1954845,0.203552,29203,44,VA
20180701011253,20180701011254,0701,01,wisc,3007,239012774,0.818606,48113,47,WI
20180701011258,20180701011258,0701,01,wisc,4299,1791758089,0.043324,48113,47,WI
20180701011302,20180701011302,0701,01,uva,4300,1791990061,0.080155,29203,44,VA
20180701011312,20180701011312,0701,01,uva,3008,239019974,0.032024,29203,44,VA
20180701011424,20180701011425,0701,01,wisc,3204,246645166,0.582325,48113,47,WI
20180701011424,20180701011425,0701,01,uva,3204,246645166,0.58188,29203,44,VA
20180701011427,20180701011428,0701,01,wisc,4599,1858079416,0.636631,48113,47,WI
20180701011434,20180701011435,0701,01,uva,4613,1884848428,1.2532,29203,44,VA
20180701011443,20180701011444,0701,01,wisc,17,2061528,0.711821,48113,47,WI
20180701011443,20180701011444,0701,01,uva,17,2061528,0.681038,29203,44,VA
20180701011536,20180701011537,0701,01,wisc,3210,249682044,0.83987,48113,47,WI
20180701011542,20180701011543,0701,01,wisc,4687,1969549711,0.594129,48113,47,WI
20180701011602,20180701011603,0701,01,uva,4736,2031084053,1.269103,29203,44,VA
20180701011604,20180701011604,0701,01,uva,3220,256628448,0.1244,29203,44,VA
20180701011711,20180701011711,0701,01,wisc,5468,2056187900,0.076768,48113,47,WI
20180701011714,20180701011714,0701,01,wisc,4104,269810554,0.039071,48113,47,WI
20180701011729,20180701011730,0701,01,uva,4106,272644518,0.576905,29203,44,VA
20180701011730,20180701011731,0701,01,uva,5500,2099725175,0.75603,29203,44,VA
20180701011840,20180701011840,0701,01,wisc,6655,2208571952,0.109633,48113,47,WI
20180701011840,20180701011841,0701,01,wisc,4892,306762266,0.096842,48113,47,WI
20180701011841,20180701011841,0701,01,uva,18,2088703,0.093913,29203,44,VA
20180701011843,20180701011843,0701,01,uva,6833,2213978519,0.133765,29203,44,VA
20180701011843,20180701011844,0701,01,uva,5110,313494888,0.136676,29203,44,VA
20180701011850,20180701011850,0701,01,uva,19,2117147,0.069657,29203,44,VA
20180701011850,20180701011850,0701,01,wisc,19,2117147,0.071281,48113,47,WI
20180701011947,20180701011947,0701,01,uva,8120,2351960539,0.110613,29203,44,VA
20180701011947,20180701011947,0701,01,wisc,8120,2351960539,0.112176,48113,47,WI
20180701011947,20180701011947,0701,01,wisc,6588,337067937,0.123694,48113,47,WI
20180701011947,20180701011947,0701,01,uva,6588,337067937,0.122177,29203,44,VA
20180701012040,20180701012040,0701,01,uva,6596,346275536,0.742963,29203,44,VA
20180701012117,20180701012117,0701,01,uva,8220,2467340951,0.033686,29203,44,VA
20180701012120,20180701012120,0701,01,wisc,6659,349617173,0.214125,48113,47,WI
20180701012122,20180701012122,0701,01,wisc,8316,2473308147,0.031876,48113,47,WI
20180701012217,20180701012218,0701,01,uva,8018,432544531,0.869908,29203,44,VA
20180701012218,20180701012219,0701,01,uva,10045,2624778297,0.742634,29203,44,VA
20180701012228,20180701012228,0701,01,wisc,8022,435246454,0.284914,48113,47,WI
20180701012233,20180701012233,0701,01,wisc,10080,2664195837,0.328719,48113,47,WI
20180701012303,20180701012303,0701,01,uva,10093,2673220776,0.104999,29203,44,VA
20180701012333,20180701012333,0701,01,uva,8029,437020467,0.090855,29203,44,VA
20180701012333,20180701012333,0701,01,wisc,8029,437020467,0.092423,48113,47,WI
20180701012341,20180701012343,0701,01,wisc,10097,2676795998,1.48063,48113,47,WI
20180701012447,20180701012447,0701,01,uva,8168,457612663,0.039594,29203,44,VA
20180701012459,20180701012500,0701,01,uva,10355,2796291836,1.00087,29203,44,VA
20180701012500,20180701012501,0701,01,wisc,8169,460451379,1.364742,48113,47,WI
20180701012508,20180701012509,0701,01,wisc,10378,2828986187,0.781579,48113,47,WI
20180701012553,20180701012554,0701,01,uva,10735,2924738335,1.272233,29203,44,VA
20180701012604,20180701012605,0701,01,uva,8467,475498005,0.128114,29203,44,VA
20180701012625,20180701012625,0701,01,wisc,8641,483569667,0.071762,48113,47,WI
20180701012633,20180701012635,0701,01,wisc,10859,2936575958,1.768582,48113,47,WI
20180701012707,20180701012707,0701,01,uva,8787,498604123,0.682079,29203,44,VA
20180701012709,20180701012710,0701,01,uva,11026,3011017362,1.45643,29203,44,VA
20180701012718,20180701012718,0701,01,wisc,20,2175723,0.20405,48113,47,WI
20180701012718,20180701012718,0701,01,uva,20,2175723,0.2025,29203,44,VA
20180701012736,20180701012737,0701,01,wisc,11208,3064451042,0.755134,48113,47,WI
20180701012736,20180701012736,0701,01,wisc,8976,509323860,0.280701,48113,47,WI
20180701012827,20180701012827,0701,01,uva,9395,528102658,0.165465,29203,44,VA
20180701012831,20180701012831,0701,01,uva,11698,3098773092,0.036726,29203,44,VA
20180701012859,20180701012859,0701,01,wisc,9713,541413262,0.038909,48113,47,WI
20180701012903,20180701012903,0701,01,wisc,12016,3120263165,0.081401,48113,47,WI
20180701012935,20180701012935,0701,01,uva,12188,3130027237,0.549462,29203,44,VA
20180701012938,20180701012938,0701,01,uva,9880,548478225,0.050258,29203,44,VA
20180701013002,20180701013002,0701,01,wisc,12359,3142196143,0.074849,48113,47,WI
20180701013006,20180701013006,0701,01,wisc,10083,558278731,0.032323,48113,47,WI
20180701013042,20180701013042,0701,01,uva,12719,3172261782,0.54031,29203,44,VA
20180701013050,20180701013050,0701,01,uva,10333,569104497,0.037702,29203,44,VA
20180701013057,20180701013057,0701,01,wisc,12785,3181739791,0.078743,48113,47,WI
20180701013111,20180701013111,0701,01,wisc,10365,571832657,0.037252,48113,47,WI
20180701013159,20180701013200,0701,01,uva,13129,3208167038,0.529998,29203,44,VA
20180701013159,20180701013159,0701,01,uva,10770,591762120,0.517463,29203,44,VA
20180701013227,20180701013228,0701,01,wisc,13267,3224276832,0.09963,48113,47,WI
20180701013227,20180701013227,0701,01,wisc,10923,600143026,0.101853,48113,47,WI
20180701013300,20180701013300,0701,01,uva,11105,607813233,0.076149,29203,44,VA
20180701013300,20180701013301,0701,01,uva,13479,3239259319,0.079219,29203,44,VA
20180701013314,20180701013314,0701,01,wisc,21,2224713,0.275365,48113,47,WI
20180701013314,20180701013314,0701,01,uva,21,2224713,0.273814,29203,44,VA
20180701013332,20180701013332,0701,01,wisc,11325,619589277,0.134206,48113,47,WI
20180701013336,20180701013337,0701,01,wisc,13844,3272745186,0.072819,48113,47,WI
20180701013404,20180701013404,0701,01,uva,11531,633063518,0.065314,29203,44,VA
20180701013405,20180701013406,0701,01,uva,14127,3317184390,0.121892,29203,44,VA
20180701013446,20180701013446,0701,01,wisc,14876,3350810324,0.032636,48113,47,WI
20180701013446,20180701013447,0701,01,wisc,12267,657994426,0.033949,48113,47,WI
20180701013510,20180701013510,0701,01,uva,12437,666291445,0.084332,29203,44,VA
20180701013524,20180701013524,0701,01,uva,15045,3370019178,0.223961,29203,44,VA
20180701013608,20180701013608,0701,01,wisc,15143,3387674795,0.04759,48113,47,WI
20180701013608,20180701013609,0701,01,wisc,12487,669785229,0.069879,48113,47,WI
20180701013639,20180701013639,0701,01,uva,12534,674864661,0.116353,29203,44,VA
20180701013640,20180701013640,0701,01,uva,15258,3410219150,0.599723,29203,44,VA
20180701013657,20180701013657,0701,01,wisc,15261,3413092798,0.76324,48113,47,WI
20180701013701,20180701013701,0701,01,wisc,12535,675085817,0.081416,48113,47,WI
20180701013758,20180701013759,0701,01,uva,12830,676735635,0.67981,29203,44,VA
20180701013759,20180701013800,0701,01,uva,15490,3434490283,0.247769,29203,44,VA
20180701013816,20180701013816,0701,01,uva,24,2232617,0.533365,29203,44,VA
20180701013816,20180701013816,0701,01,wisc,24,2232617,0.534968,48113,47,WI
20180701013816,20180701013816,0701,01,wisc,13697,682838207,0.534067,48113,47,WI
20180701013825,20180701013826,0701,01,wisc,16407,3449215339,1.081796,48113,47,WI
20180701013902,20180701013903,0701,01,uva,13850,693030082,1.061948,29203,44,VA
20180701013904,20180701013907,0701,01,uva,16536,3467385779,3.091296,29203,44,VA
20180701013927,20180701013929,0701,01,wisc,16607,3540575608,2.090203,48113,47,WI
20180701013941,20180701013941,0701,01,wisc,13873,719300466,0.071427,48113,47,WI
20180701013941,20180701013941,0701,01,uva,13873,719300466,0.069846,29203,44,VA
20180701014028,20180701014028,0701,01,uva,16629,3617196166,0.312266,29203,44,VA
20180701014042,20180701014042,0701,01,wisc,25,2339219,0.392419,48113,47,WI
20180701014042,20180701014042,0701,01,uva,25,2339219,0.390846,29203,44,VA
20180701014055,20180701014056,0701,01,wisc,16641,3627728678,0.659865,48113,47,WI
20180701014130,20180701014130,0701,01,uva,13941,721306849,0.518438,29203,44,VA
20180701014142,20180701014142,0701,01,uva,16694,3632328461,0.652978,29203,44,VA
20180701014213,20180701014214,0701,01,wisc,14325,740640720,0.138741,48113,47,WI
20180701014213,20180701014213,0701,01,wisc,17034,3650145142,0.13197,48113,47,WI
20180701014233,20180701014234,0701,01,uva,29,2574837,0.491451,29203,44,VA
20180701014233,20180701014234,0701,01,wisc,29,2574837,0.49305,48113,47,WI
20180701014253,20180701014254,0701,01,uva,15064,779365389,0.902398,29203,44,VA
20180701014259,20180701014300,0701,01,uva,17816,3712402925,0.105734,29203,44,VA
20180701014333,20180701014334,0701,01,wisc,17834,3714397266,0.099518,48113,47,WI
20180701014339,20180701014339,0701,01,wisc,15117,781372794,0.046927,48113,47,WI
20180701014406,20180701014407,0701,01,uva,15133,800085660,1.402375,29203,44,VA
20180701014429,20180701014430,0701,01,uva,17851,3755728393,0.676816,29203,44,VA
20180701014444,20180701014445,0701,01,wisc,15136,801794918,1.086276,48113,47,WI
20180701014445,20180701014447,0701,01,wisc,17863,3763584587,2.020199,48113,47,WI
20180701014515,20180701014516,0701,01,uva,43,2961945,0.503087,29203,44,VA
20180701014515,20180701014516,0701,01,wisc,43,2961945,0.504667,48113,47,WI
20180701014538,20180701014539,0701,01,uva,19564,3803121435,0.222455,29203,44,VA
20180701014538,20180701014538,0701,01,uva,16628,838755560,0.227067,29203,44,VA
20180701014602,20180701014602,0701,01,wisc,16682,840165935,0.47318,48113,47,WI
20180701014613,20180701014614,0701,01,wisc,19657,3812942594,1.106844,48113,47,WI
20180701014638,20180701014639,0701,01,uva,16766,853185707,0.159532,29203,44,VA
20180701014645,20180701014646,0701,01,uva,19805,3837663361,0.696206,29203,44,VA
20180701014734,20180701014734,0701,01,wisc,16906,857970560,0.071187,48113,47,WI
20180701014734,20180701014735,0701,01,wisc,19940,3846265980,0.1004,48113,47,WI
20180701014809,20180701014809,0701,01,uva,17098,874395161,0.096545,29203,44,VA
20180701014815,20180701014817,0701,01,uva,20192,3878968523,1.886137,29203,44,VA
20180701014901,20180701014901,0701,01,wisc,20423,3979727589,0.767446,48113,47,WI
20180701014901,20180701014902,0701,01,wisc,17444,950694838,0.627276,48113,47,WI
20180701014941,20180701014942,0701,01,uva,17491,1001835939,1.136987,29203,44,VA
20180701014942,20180701014944,0701,01,uva,20508,4091610736,2.286976,29203,44,VA
20180701015007,20180701015007,0701,01,wisc,17511,1021578848,0.682601,48113,47,WI
20180701015008,20180701015010,0701,01,wisc,20568,4175171370,1.482602,48113,47,WI
20180701015045,20180701015046,0701,01,uva,17550,1073137876,1.00556,29203,44,VA
20180701015047,20180701015048,0701,01,uva,20629,4284894651,0.792659,29203,44,VA
20180701015130,20180701015132,0701,01,wisc,17609,1139109284,1.943474,48113,47,WI
20180701015135,20180701015137,0701,01,wisc,20744,4410102869,2.144479,48113,47,WI
20180701015203,20180701015204,0701,01,uva,44,3091993,0.271434,29203,44,VA
20180701015210,20180701015210,0701,01,uva,17804,1195425121,0.104647,29203,44,VA
20180701015211,20180701015212,0701,01,uva,21001,4464122923,0.880044,29203,44,VA
20180701015226,20180701015226,0701,01,wisc,45,3346128,0.18983,48113,47,WI
20180701015226,20180701015226,0701,01,uva,45,3346128,0.188225,29203,44,VA
20180701015245,20180701015246,0701,01,wisc,21399,4515205718,0.226075,48113,47,WI
20180701015245,20180701015245,0701,01,wisc,18492,1263025358,0.195728,48113,47,WI
20180701015320,20180701015321,0701,01,uva,21910,4572521637,1.691314,29203,44,VA
20180701015331,20180701015332,0701,01,uva,19077,1313526068,0.07137,29203,44,VA
20180701015348,20180701015348,0701,01,wisc,19471,1334836006,0.371607,48113,47,WI
20180701015358,20180701015358,0701,01,wisc,22325,4606820448,0.088576,48113,47,WI
20180701015423,20180701015424,0701,01,uva,22576,4635872507,0.58303,29203,44,VA
20180701015434,20180701015435,0701,01,uva,19673,1348437936,0.746047,29203,44,VA
20180701015507,20180701015507,0701,01,wisc,20113,1367522235,0.784876,48113,47,WI
20180701015507,20180701015508,0701,01,wisc,22858,4655669269,0.803501,48113,47,WI
20180701015512,20180701015512,0701,01,wisc,46,3407988,0.340082,48113,47,WI
20180701015512,20180701015512,0701,01,uva,46,3407988,0.338468,29203,44,VA
20180701015555,20180701015556,0701,01,uva,23473,4803414834,0.754578,29203,44,VA
20180701015555,20180701015555,0701,01,uva,20477,1405642133,0.438111,29203,44,VA
20180701015609,20180701015610,0701,01,wisc,20651,1421956241,1.215538,48113,47,WI
20180701015616,20180701015616,0701,01,wisc,23746,4853189199,0.044994,48113,47,WI
20180701015654,20180701015656,0701,01,uva,20885,1444907851,1.945228,29203,44,VA
20180701015655,20180701015700,0701,01,uva,24313,4955882856,4.79387,29203,44,VA
20180701015715,20180701015716,0701,01,wisc,47,3436445,0.142839,48113,47,WI
20180701015715,20180701015716,0701,01,uva,47,3436445,0.141255,29203,44,VA
20180701015717,20180701015717,0701,01,wisc,24666,5030756103,0.186452,48113,47,WI
20180701015719,20180701015719,0701,01,wisc,21173,1459138025,0.121469,48113,47,WI
20180701015813,20180701015814,0701,01,uva,21700,1484149607,0.185345,29203,44,VA
20180701015825,20180701015826,0701,01,uva,25386,5155752015,0.289717,29203,44,VA
20180701015831,20180701015831,0701,01,wisc,21866,1491672855,0.080172,48113,47,WI
20180701015837,20180701015837,0701,01,wisc,25563,5168695721,0.684464,48113,47,WI
20180701015923,20180701015924,0701,01,uva,50,3611784,0.126963,29203,44,VA
20180701015923,20180701015924,0701,01,wisc,50,3611784,0.128568,48113,47,WI
20180701015955,20180701015955,0701,01,uva,27100,5410750946,0.166463,29203,44,VA
20180701015956,20180701015956,0701,01,uva,22794,1563743574,0.065189,29203,44,VA
20180701015959,20180701020000,0701,01,uva,27161,5424198716,0.124954,29203,44,VA
20180701015959,20180701015959,0701,01,wisc,22810,1566659141,0.133278,48113,47,WI
20180701015959,20180701015959,0701,01,uva,22810,1566659141,0.131674,29203,44,VA
20180701015959,20180701020000,0701,01,wisc,27161,5424198716,0.126629,48113,47,WI
20180701020002,20180701020003,0701,02,wisc,5,1288732,0.83808,48113,47,WI
20180701020003,20180701020004,0701,02,wisc,53,13165415,0.151025,48113,47,WI
20180701020030,20180701020030,0701,02,uva,3,150520,0.282055,29203,44,VA
20180701020030,20180701020030,0701,02,wisc,3,150520,0.283626,48113,47,WI
20180701020056,20180701020056,0701,02,uva,575,31378667,0.254221,29203,44,VA
20180701020100,20180701020101,0701,02,uva,914,179497248,0.076761,29203,44,VA
20180701020103,20180701020105,0701,02,wisc,667,35471532,1.795491,48113,47,WI
20180701020118,20180701020118,0701,02,wisc,1125,201485192,0.276156,48113,47,WI
20180701020151,20180701020151,0701,02,uva,4,187613,0.289754,29203,44,VA
20180701020151,20180701020151,0701,02,wisc,4,187613,0.291347,48113,47,WI
20180701020201,20180701020201,0701,02,uva,798,53944091,0.462796,29203,44,VA
20180701020202,20180701020203,0701,02,uva,1385,287252623,1.553915,29203,44,VA
20180701020245,20180701020246,0701,02,wisc,2955,405483922,0.964602,48113,47,WI
20180701020245,20180701020245,0701,02,wisc,2209,95227604,0.091491,48113,47,WI
20180701020259,20180701020259,0701,02,uva,5,190494,0.109687,29203,44,VA
20180701020259,20180701020259,0701,02,wisc,5,190494,0.111304,48113,47,WI
20180701020313,20180701020313,0701,02,uva,2628,114151445,0.107266,29203,44,VA
20180701020325,20180701020327,0701,02,uva,3457,489774805,1.172977,29203,44,VA
20180701020406,20180701020407,0701,02,wisc,2701,131462813,0.120778,48113,47,WI
20180701020407,20180701020408,0701,02,wisc,3747,635238408,0.093162,48113,47,WI
20180701020436,20180701020437,0701,02,uva,4258,729509414,0.106001,29203,44,VA
20180701020436,20180701020436,0701,02,uva,2975,162210446,0.060191,29203,44,VA
20180701020506,20180701020506,0701,02,wisc,3145,174737656,0.157322,48113,47,WI
20180701020512,20180701020513,0701,02,wisc,4584,836948807,0.594811,48113,47,WI
20180701020531,20180701020531,0701,02,uva,9,226181,0.229724,29203,44,VA
20180701020531,20180701020531,0701,02,wisc,9,226181,0.231369,48113,47,WI
20180701020541,20180701020543,0701,02,uva,7111,907385641,1.960059,29203,44,VA
20180701020541,20180701020542,0701,02,uva,5356,192794234,1.920988,29203,44,VA
20180701020635,20180701020636,0701,02,wisc,7300,212605316,0.766607,48113,47,WI
20180701020642,20180701020643,0701,02,wisc,8797,976882899,0.70438,48113,47,WI
20180701020651,20180701020652,0701,02,uva,7301,214479684,0.72661,29203,44,VA
20180701020652,20180701020653,0701,02,uva,8829,1017501675,0.33453,29203,44,VA
20180701020721,20180701020722,0701,02,uva,10,450703,0.155726,29203,44,VA
20180701020721,20180701020722,0701,02,wisc,10,450703,0.157372,48113,47,WI
20180701020759,20180701020800,0701,02,wisc,9467,1171027695,0.569982,48113,47,WI
20180701020759,20180701020759,0701,02,wisc,7768,262388980,0.34246,48113,47,WI
20180701020805,20180701020805,0701,02,uva,7769,264441557,0.714717,29203,44,VA
20180701020808,20180701020809,0701,02,uva,9490,1202483607,0.688824,29203,44,VA
20180701020857,20180701020857,0701,02,wisc,9750,1319586094,0.527122,48113,47,WI
